t,signal
0.46,0.3431562668342462
0.465,0.34854673878434356
0.47,0.3539275401415064
0.475,0.3592980792870496
0.48,0.3646577904673776
0.485,0.37000613295145446
0.49,0.37534259020757116
0.495,0.38066666909953795
0.5,0.38597789910237285
0.505,0.391275831537503
0.51,0.3965600388274472
0.515,0.40183011376990585
0.52,0.40708566883114444
0.525,0.41232633545852215
0.53,0.41755176341198486
0.535,0.4227616201143151
0.54,0.4279555900199057
0.545,0.4331333740018017
0.55,0.438294688756738
0.555,0.4434392662278799
0.56,0.44856685304496247
0.565,0.45367720998151123
0.57,0.45877011142881435
0.575,0.4638453448863121
0.58,0.468902710468058
0.585,0.473942020424902
0.59,0.4789630986820443
0.595,0.48396578039160093
0.6,0.48894991149982414
0.605,0.49391534832861883
0.61,0.4988619571709943
0.615,0.5037896139000956
0.62,0.5086982035914567
0.625,0.5135876201581223
0.63,0.5184577659982875
0.635,0.5233085516551073
0.64,0.5281398954883347
0.645,0.5329517233574466
0.65,0.5377439683159247
0.655,0.5425165703163639
0.66,0.5472694759260822
0.665,0.5520026380529183
0.67,0.5567160156809026
0.675,0.5614095736154981
0.68,0.5660832822381117
0.685,0.5707371172695819
0.69,0.5753710595423595
0.695,0.5799850947810988
0.7,0.5845792133913887
0.705,0.5891534102563546
0.71,0.5937076845408739
0.715,0.5982420395031496
0.72,0.6027564823133974
0.725,0.607251023879404
0.73,0.6117256786787241
0.735,0.6161804645972896
0.74,0.6206154027742076
0.745,0.6250305174525357
0.75,0.6294258358358231
0.755,0.6338013879502179
0.76,0.6381572065119422
0.765,0.642493326799945
0.77,0.6468097865335493
0.775,0.651106625754913
0.78,0.6553838867161306
0.785,0.6596416137708077
0.79,0.6638798532699466
0.795,0.6680986534619833
0.8,0.672298064396825
0.805,0.6764781378337422
0.81,0.6806389271529676
0.815,0.6847804872708712
0.82,0.6889028745585714
0.825,0.6930061467638582
0.83,0.6970903629363018
0.835,0.7011555833554263
0.84,0.7052018694618333
0.845,0.7092292837911636
0.85,0.7132378899107871
0.855,0.7172277523591186
0.86,0.7211989365874568
0.865,0.7251515089042514
0.87,0.7290855364217023
0.875,0.7330010870046026
0.88,0.7368982292213374
0.885,0.7407770322969534
0.89,0.7446375660682201
0.895,0.7484799009406038
0.9,0.7523041078470791
0.905,0.7561102582087055
0.91,0.7598984238968998
0.915,0.7636686771973366
0.92,0.767421090775413
0.925,0.771155737643214
0.93,0.7748726911279207
0.935,0.7785720248416005
0.94,0.7822538126523282
0.945,0.78591812865658
0.95,0.7895650471528515
0.955,0.7931946426164518
0.96,0.7968069896754221
0.965,0.800402163087536
0.97,0.8039802377183374
0.975,0.8075412885201735
0.98,0.8110853905121804
0.985,0.8146126187611858
0.99,0.8181230483634883
0.995,0.8216167544274782
1,0.8250938120570662
1.005,0.8285542963358848
1.01,0.8319982823122319
1.015,0.8354258449847248
1.02,0.8388370592886364
1.025,0.8422320000828841
1.03,0.8456107421376443
1.035,0.8489733601225672
1.04,0.8523199285955654
1.045,0.8556505219921541
1.05,0.8589652146153179
1.055,0.862264080625883
1.06,0.8655471940333733
1.065,0.8688146286873302
1.07,0.8720664582690749
1.075,0.8753027562838986
1.08,0.8785235960536557
1.085,0.8817290507097495
1.09,0.8849191931864898
1.095,0.888094096214807
1.1,0.8912538323163087
1.105,0.8943984737976628
1.11,0.8975280927452935
1.115,0.9006427610203767
1.12,0.9037425502541214
1.125,0.9068275318433264
1.13,0.9098977769461979
1.135,0.9129533564784178
1.14,0.9159943411094523
1.145,0.9190208012590899
1.15,0.9220328070941978
1.155,0.9250304285256887
1.16,0.9280137352056876
1.165,0.9309827965248899
1.17,0.9339376816101028
1.175,0.9368784593219613
1.1800001,0.9398051982528123
1.185,0.9427179667247562
1.19,0.9456168327878438
1.1949999,0.9485018642184162
1.2,0.9513731285175859
1.205,0.9542306929098495
1.21,0.957074624341827
1.215,0.9599049894811235
1.22,0.962721854715305
1.225,0.9655252861509853
1.23,0.9683153496130176
1.235,0.9710921106437865
1.24,0.973855634502596
1.245,0.9766059861651489
1.25,0.9793432303231119
1.255,0.9820674313837655
1.26,0.9847786534697318
1.265,0.9874769604187774
1.27,0.9901624157836889
1.275,0.9928350828322163
1.28,0.9954950245470813
1.285,0.9981423036260475
1.29,1.0007769824820503
1.295,1.0033991232433819
1.3,1.0060087877539297
1.3050001,1.0086060375734665
1.31,1.0111909339779879
1.315,1.013763537960095
1.3199999,1.016323910229423
1.325,1.0188721112131074
1.33,1.0214082010562935
1.335,1.0239322396226798
1.34,1.026444286495099
1.345,1.02894440097613
1.35,1.0314326420887456
1.355,1.0339090685769852
1.36,1.03637373890666
1.365,1.0388267112660832
1.37,1.0412680435668256
1.375,1.0436977934444962
1.38,1.0461160182595448
1.385,1.048522775098086
1.39,1.0509181207727434
1.395,1.0533021118235135
1.4,1.0556748045186468
1.405,1.0580362548555455
1.41,1.0603865185616776
1.415,1.0627256510955063
1.42,1.0650537076474322
1.425,1.0673707431407489
1.4300001,1.0696768122326115
1.435,1.0719719693150158
1.44,1.074256268515788
1.4449999,1.0765297636995845
1.45,1.0787925084689018
1.455,1.081044556165093
1.46,1.0832859598693934
1.465,1.0855167724039532
1.47,1.0877370463328777
1.475,1.0899468339632707
1.48,1.0921461873462877
1.485,1.0943351582781902
1.49,1.0965137983014075
1.495,1.098682158705601
1.5,1.100840290528733
1.505,1.1029882445581372
1.51,1.1051260713315958
1.515,1.107253821138414
1.52,1.1093715440205012
1.525,1.1114792897734507
1.53,1.1135771079476229
1.5350001,1.1156650478492292
1.54,1.1177431585414157
1.5450001,1.119811488845349
1.55,1.1218700873413012
1.5550001,1.1239190023697359
1.56,1.1259582820323923
1.565,1.1279879741933712
1.5699999,1.1300081264802182
1.575,1.1320187862850082
1.5799999,1.1340200007654258
1.585,1.1360118168458484
1.5899999,1.137994281218424
1.595,1.1399674403441504
1.6,1.1419313404539502
1.605,1.1438860275497462
1.61,1.1458315474055332
1.615,1.1477679455684477
1.62,1.1496952673598364
1.625,1.1516135578763202
1.63,1.1535228619908586
1.635,1.155423224353808
1.64,1.1573146893939805
1.645,1.159197301319697
1.65,1.1610711041198387
1.655,1.162936141564897
1.6600001,1.1647924572080164
1.665,1.166640094386038
1.6700001,1.1684790962205378
1.675,1.170309505618862
1.6800001,1.1721313652751582
1.685,1.1739447176714053
1.69,1.175749605078437
1.6949999,1.1775460695569637
1.7,1.1793341529585897
1.7049999,1.1811138969268273
1.71,1.182885342898107
1.7149999,1.1846485321027842
1.72,1.1864035055661406
1.725,1.1881503041093846
1.73,1.1898889683506442
1.735,1.1916195387059598
1.74,1.1933420553902698
1.745,1.1950565584183939
1.75,1.1967630876060122
1.755,1.198461682570641
1.76,1.2001523827326015
1.765,1.2018352273159894
1.77,1.2035102553496355
1.775,1.2051775056680665
1.78,1.206837016912457
1.7850001,1.2084888275315828
1.79,1.2101329757827657
1.7950001,1.2117694997328161
1.8,1.2133984372589712
1.8050001,1.2150198260498297
1.81,1.2166337036062804
1.815,1.2182401072424291
1.8199999,1.21983907408652
1.825,1.221430641081853
1.8299999,1.2230148449876965
1.835,1.2245917223801983
1.8399999,1.2261613096532888
1.845,1.2277236430195828
1.85,1.2292787585112759
1.855,1.2308266919810378
1.86,1.2323674791029007
1.865,1.2339011553731432
1.87,1.2354277561111706
1.875,1.236947316460392
1.88,1.2384598713890913
1.885,1.239965455691296
1.89,1.241464103987641
1.895,1.242955850726228
1.9,1.2444407301834814
1.905,1.2459187764650008
1.9100001,1.2473900235064077
1.915,1.2488545050741902
1.9200001,1.2503122547665413
1.925,1.251763306014196
1.9300001,1.2532076920812618
1.935,1.2546454460660468
1.94,1.2560766009018838
1.9449999,1.257501189357949
1.95,1.2589192440400792
1.9549999,1.2603307973915818
1.96,1.261735881694045
1.9649999,1.2631345290681393
1.97,1.26452677147442
1.975,1.2659126407141217
1.98,1.2672921684299514
1.985,1.2686653861068775
1.99,1.2700323250729129
1.995,1.2713930164998979
2,1.272747491404276
2.005,1.2740957806478674
2.01,1.2754379149386388
2.015,1.276773924831469
2.02,1.2781038407289098
2.025,1.2794276928819468
2.03,1.2807455113907518
2.035,1.2820573262054336
2.04,1.2833631671267869
2.045,1.2846630638070347
2.05,1.2859570457505671
2.055,1.2872451423146798
2.06,1.288527382710305
2.065,1.2898037960027409
2.07,1.2910744111123773
2.075,1.2923392568154168
2.08,1.2935983617445939
2.085,1.2948517543898885
2.09,1.296099463099239
2.095,1.297341516079248
2.1,1.2985779413958876
2.105,1.2998087669751994
2.11,1.3010340206039932
2.115,1.3022537299305388
2.12,1.3034679224652577
2.125,1.3046766255814095
2.13,1.305879866515776
2.135,1.3070776723693405
2.14,1.3082700701079653
2.145,1.3094570865630653
2.15,1.3106387484322772
2.155,1.311815082280127
2.16,1.3129861145386936
2.165,1.314151871508268
2.17,1.3153123793580117
2.175,1.3164676641266086
2.18,1.3176177517229175
2.185,1.3187626679266173
2.19,1.3199024383888518
2.195,1.321037088632871
2.2,1.3221666440546678
2.205,1.3232911299236128
2.21,1.3244105713830858
2.215,1.3255249934511033
2.22,1.3266344210209446
2.225,1.327738878861772
2.23,1.3288383916192514
2.235,1.3299329838161666
2.24,1.3310226798530334
2.245,1.3321075040087078
2.25,1.333187480440994
2.255,1.3342626331872462
2.26,1.3353329861649712
2.2649999,1.3363985631724242
2.27,1.3374593878892045
2.275,1.3385154838768472
2.28,1.339566874579411
2.285,1.340613583324065
2.29,1.3416556333216707
2.295,1.3426930476673629
2.3,1.3437258493411255
2.305,1.3447540612083673
2.31,1.3457777060204918
2.315,1.346796806415467
2.32,1.3478113849183897
2.325,1.34882146394205
2.33,1.3498270657874898
2.335,1.3508282126445608
2.34,1.351824926592479
2.345,1.3528172296003769
2.35,1.3538051435278504
2.355,1.3547886901255082
2.3600001,1.3557678910355124
2.365,1.3567427677921213
2.37,1.3577133418222262
2.375,1.3586796344458878
2.38,1.3596416668768685
2.385,1.3605994602231621
2.3899999,1.3615530354875223
2.395,1.3625024135679864
2.4,1.363447615258399
2.405,1.3643886612489298
2.41,1.3653255721265918
2.415,1.3662583683757554
2.42,1.3671870703786604
2.425,1.3681116984159258
2.43,1.3690322726670554
2.435,1.369948813210943
2.44,1.3708613400263743
2.445,1.3717698729925254
2.45,1.37267443188946
2.455,1.3735750363986239
2.46,1.3744717061033362
2.465,1.3753644604892792
2.47,1.3762533189449853
2.475,1.3771383007623215
2.48,1.3780194251369708
2.4850001,1.3788967111689137
2.49,1.3797701778629028
2.495,1.3806398441289403
2.5,1.3815057287827492
2.505,1.3823678505462433
2.51,1.3832262280479957
2.5149999,1.3840808798237048
2.52,1.3849318243166555
2.525,1.3857790798781826
2.53,1.3866226647681275
2.535,1.3874625971552956
2.54,1.3882988951179094
2.545,1.389131576644061
2.55,1.389960659632162
2.555,1.3907861618913893
2.56,1.391608101142131
2.565,1.39242649501643
2.57,1.3932413610584233
2.575,1.3940527167247807
2.58,1.3948605793851416
2.585,1.3956649663225484
2.59,1.3964658947338795
2.595,1.397263381730277
2.6,1.3980574443375766
2.605,1.3988480994967316
2.6100001,1.399635364064236
2.615,1.4004192548125476
2.62,1.401199788430505
2.625,1.4019769815237455
2.63,1.4027508506151203
2.635,1.403521412145107
2.6399999,1.404288682472221
2.645,1.4050526778734231
2.65,1.4058134145445276
2.655,1.4065709086006064
2.66,1.407325176076391
2.665,1.4080762329266747
2.67,1.4088240950267101
2.675,1.4095687781726058
2.68,1.4103102980817224
2.685,1.4110486703930634
2.69,1.4117839106676675
2.695,1.4125160343889962
2.7,1.4132450569633221
2.705,1.4139709937201133
2.71,1.4146938599124153
2.715,1.4154136707172336
2.72,1.4161304412359126
2.725,1.4168441864945132
2.73,1.4175549214441872
2.7350001,1.4182626609615516
2.74,1.4189674198490612
2.745,1.4196692128353763
2.75,1.4203680545757336
2.755,1.4210639596523094
2.76,1.4217569425745862
2.7649999,1.4224470177797146
2.77,1.423134199632873
2.775,1.4238185024276289
2.78,1.424499940386293
2.785,1.4251785276602773
2.79,1.4258542783304475
2.795,1.426527206407475
2.8,1.4271973258321864
2.805,1.4278646504759127
2.81,1.4285291941408353
2.815,1.4291909705603323
2.82,1.429849993399319
2.825,1.4305062762545917
2.83,1.4311598326551662
2.835,1.4318106760626168
2.84,1.4324588198714112
2.845,1.433104277409247
2.85,1.4337470619373833
2.855,1.4343871866509728
2.8600001,1.4350246646793907
2.865,1.4356595090865638
2.87,1.4362917328712965
2.875,1.4369213489675954
2.88,1.4375483702449923
2.885,1.438172809508866
2.8899999,1.438794679500763
2.895,1.4394139928987142
2.9,1.4400307623175532
2.905,1.4406450003092313
2.91,1.4412567193631298
2.915,1.4418659319063731
2.92,1.4424726503041403
2.925,1.4430768868599713
2.93,1.4436786538160769
2.935,1.4442779633536436
2.94,1.4448748275931373
2.945,1.4454692585946074
2.95,1.4460612683579874
2.955,1.4466508688233948
2.96,1.4472380718714295
2.965,1.4478228893234706
2.97,1.448405332941972
2.975,1.4489854144307557
2.98,1.4495631454353046
2.9850001,1.4501385375430538
2.99,1.4507116022836792
2.995,1.4512823511293869
3,1.451850795495198
3.005,1.4524169467392356
3.01,1.4529808161630076
3.015,1.453542415011689
3.02,1.4541017544744035
3.025,1.4546588456845024
3.03,1.4552136997198435
3.035,1.4557663276030668
3.04,1.4563167403018706
3.045,1.4568649487292857
3.05,1.4574109637439472
3.055,1.457954796150367
3.06,1.4584964566992027
3.065,1.4590359560875261
3.07,1.459573304959092
3.075,1.4601085139046022
3.08,1.460641593461971
3.085,1.4611725541165888
3.09,1.461701406301583
3.095,1.4622281603980798
3.1,1.462752826735463
3.105,1.4632754155916319
3.11,1.4637959371932585
3.115,1.464314401716042
3.12,1.4648308192849653
3.125,1.4653451999745446
3.13,1.4658575538090846
3.135,1.4663678907629258
3.14,1.4668762207606965
3.145,1.467382553677558
3.15,1.4678868993394534
3.155,1.4683892675233525
3.16,1.4688896679574956
3.165,1.4693881103216369
3.17,1.4698846042472857
3.175,1.4703791593179487
3.18,1.470871785069367
3.185,1.4713624909897565
3.19,1.4718512865200433
3.195,1.4723381810541012
3.2,1.4728231839389843
3.205,1.473306304475162
3.21,1.4737875519167516
3.215,1.474266935471748
3.22,1.4747444643022545
3.225,1.4752201475247126
3.23,1.4756939942101284
3.235,1.4761660133842993
3.24,1.4766362140280402
3.245,1.4771046050774077
3.25,1.4775711954239228
3.255,1.478035993914793
3.26,1.4784990093531343
3.2649999,1.4789602504981898
3.27,1.47941972606555
3.275,1.4798774447273684
3.28,1.4803334151125804
3.285,1.4807876458071174
3.29,1.481240145354122
3.295,1.4816909222541605
3.3,1.4821399849654364
3.305,1.4825873419040008
3.31,1.483033001443963
3.315,1.4834769719177
3.32,1.4839192616160637
3.325,1.4843598787885885
3.33,1.4847988316436982
3.335,1.485236128348909
3.34,1.4856717770310361
3.345,1.4861057857763946
3.35,1.4865381626310026
3.355,1.4869689156007813
3.3600001,1.4873980526517554
3.365,1.4878255817102535
3.37,1.4882515106631027
3.375,1.4886758473578297
3.38,1.4890985996028532
3.385,1.4895197751676814
3.3899999,1.4899393817831046
3.395,1.4903574271413895
3.4,1.4907739188964697
3.405,1.4911888646641387
3.41,1.491602272022239
3.415,1.492014148510852
3.42,1.4924245016324853
3.425,1.4928333388522608
3.43,1.4932406675981023
3.435,1.4936464952609179
3.44,1.4940508291947883
3.445,1.494453676717148
3.45,1.4948550451089686
3.455,1.4952549416149408
3.46,1.4956533734436561
3.465,1.4960503477677856
3.47,1.4964458717242592
3.475,1.4968399524144453
3.48,1.4972325969043265
3.4850001,1.4976238122246768
3.49,1.4980136053712372
3.495,1.4984019833048905
3.5,1.4987889529518352
3.505,1.499174521203758
3.51,1.4995586949180055
3.5149999,1.4999414809177576
3.52,1.5003228859921953
3.525,1.5007029168966723
3.53,1.5010815803528823
3.535,1.5014588830490274
3.54,1.5018348316399854
3.545,1.5022094327474755
3.55,1.5025826929602242
3.555,1.5029546188341292
3.56,1.5033252168924238
3.565,1.5036944936258392
3.57,1.504062455492767
3.575,1.5044291089194208
3.58,1.5047944602999954
3.585,1.5051585159968282
3.59,1.5055212823405564
3.595,1.5058827656302765
3.6,1.506242972133701
3.605,1.5066019080873143
3.6100001,1.50695957969653
3.615,1.5073159931358446
3.62,1.5076711545489918
3.625,1.5080250700490956
3.63,1.5083777457188252
3.635,1.5087291876105435
3.6399999,1.5090794017464608
3.645,1.509428394118784
3.65,1.509776170689867
3.655,1.5101227373923582
3.66,1.510468100129351
3.665,1.5108122647745283
3.67,1.5111552371723116
3.675,1.5114970231380058
3.68,1.5118376284579447
3.685,1.5121770588896348
3.69,1.5125153201619004
3.695,1.5128524179750253
3.7,1.5131883580008965
3.705,1.5135231458831444
3.71,1.5138567872372843
3.715,1.5141892876508574
3.72,1.5145206526835688
3.725,1.5148508878674278
3.73,1.5151799987068852
3.7350001,1.5155079906789708
3.74,1.51583486923343
3.745,1.5161606397928604
3.75,1.5164853077528473
3.755,1.5168088784820974
3.76,1.517131357322574
3.7649999,1.5174527495896297
3.77,1.5177730605721387
3.775,1.5180922955326306
3.78,1.5184104597074197
3.785,1.5187275583067368
3.79,1.5190435965148592
3.795,1.5193585794902407
3.8,1.519672512365639
3.805,1.5199854002482445
3.81,1.5202972482198087
3.815,1.5206080613367696
3.82,1.5209178446303793
3.825,1.521226603106828
3.83,1.5215343417473708
3.835,1.521841065508451
3.84,1.522146779321824
3.845,1.5224514880946798
3.85,1.5227551967097677
3.855,1.523057910025515
3.8600001,1.5233596328761507
3.865,1.5236603700718259
3.87,1.5239601263987326
3.875,1.5242589066192243
3.88,1.5245567154719346
3.885,1.5248535576718958
3.8899999,1.525149437910656
3.895,1.5254443608563963
3.9,1.525738331154048
3.905,1.5260313534254077
3.91,1.5263234322692536
3.915,1.5266145722614595
3.92,1.5269047779551088
3.925,1.5271940538806095
3.93,1.527482404545806
3.935,1.5277698344360917
3.94,1.5280563480145224
3.945,1.528341949721926
3.95,1.5286266439770135
3.955,1.5289104351764906
3.96,1.5291933276951666
3.965,1.529475325886063
3.97,1.5297564340805236
3.975,1.5300366565883212
3.98,1.530315997697766
3.9850001,1.5305944616758127
3.99,1.530872052768166
3.995,1.5311487751993884
4,1.5314246331730033
4.005,1.531699630871602
4.01,1.5319737724569475
4.015,1.5322470620700772
4.02,1.532519503831408
4.025,1.5327911018408378
4.03,1.5330618601778487
4.035,1.5333317829016082
4.04,1.5336008740510714
4.045,1.5338691376450804
4.05,1.534136577682466
4.055,1.5344031981421462
4.06,1.534669002983227
4.065,1.5349339961451003
4.07,1.5351981815475415
4.075,1.5354615630908095
4.08,1.5357241446557415
4.085,1.5359859301038512
4.09,1.536246923277426
4.095,1.5365071279996207
4.1,1.5367665480745551
4.105,1.537025187287407
4.11,1.5372830494045082
4.115,1.5375401381734382
4.12,1.5377964573231164
4.125,1.538052010563897
4.13,1.5383068015876609
4.135,1.5385608340679067
4.14,1.5388141116598442
4.145,1.5390666380004845
4.15,1.5393184167087315
4.155,1.5395694513854707
4.16,1.539819745613661
4.165,1.5400693029584231
4.17,1.540318126967128
4.175,1.5405662211694864
4.18,1.5408135890776369
4.185,1.5410602341862325
4.19,1.5413061599725288
4.195,1.54155136989647
4.2,1.5417958674007766
4.205,1.5420396559110292
4.21,1.5422827388357563
4.215,1.5425251195665175
4.22,1.542766801477989
4.225,1.543007787928047
4.23,1.5432480822578536
4.235,1.543487687791937
4.24,1.5437266078382772
4.245,1.543964845688387
4.25,1.5442024046173946
4.255,1.544439287884125
4.26,1.544675498731182
4.265,1.5449110403850286
4.27,1.5451459160560672
4.275,1.5453801289387206
4.28,1.5456136822115105
4.285,1.545846579037138
4.29,1.5460788225625617
4.295,1.5463104159190761
4.3,1.546541362222391
4.305,1.5467716645727072
4.31,1.5470013260547955
4.315,1.547230349738073
4.32,1.5474587386766803
4.325,1.5476864959095558
4.33,1.547913624460514
4.335,1.5481401273383193
4.34,1.5483660075367618
4.345,1.5485912680347313
4.35,1.5488159117962923
4.355,1.5490399417707577
4.36,1.5492633608927617
4.365,1.5494861720823345
4.37,1.5497083782449736
4.375,1.5499299822717172
4.38,1.5501509870392158
4.385,1.5503713954098046
4.39,1.5505912102315738
4.395,1.550810434338441
4.4,1.5510290705502203
4.405,1.5512471216726946
4.41,1.5514645904976838
4.415,1.5516814798031153
4.42,1.551897792353093
4.425,1.552113530897966
4.43,1.5523286981743984
4.435,1.5525432969054365
4.44,1.5527573298005757
4.445,1.5529707995558306
4.45,1.5531837088538005
4.455,1.5533960603637367
4.46,1.553607856741609
4.465,1.5538191006301716
4.47,1.55402979465903
4.475,1.554239941444706
4.48,1.5544495435907022
4.485,1.5546586036875685
4.49,1.5548671243129657
4.495,1.5550751080317289
4.5,1.555282557395934
4.505,1.5554894749449586
4.51,1.555695863205547
4.515,1.555901724691873
4.52,1.5561070619056017
4.525,1.5563118773359532
4.5299997,1.5565161734597632
4.535,1.556719952741546
4.54,1.5569232176335557
4.545,1.5571259705758465
4.55,1.5573282139963343
4.555,1.5575299503108573
4.56,1.557731181923236
4.565,1.557931911225333
4.57,1.5581321405971125
4.575,1.5583318724067008
4.58,1.5585311090104434
4.585,1.5587298527529652
4.59,1.5589281059672286
4.5950003,1.559125870974592
4.6,1.5593231500848665
4.605,1.5595199455963744
4.61,1.5597162597960068
4.615,1.55991209495928
4.62,1.5601074533503916
4.625,1.560302337222279
4.63,1.5604967488166734
4.635,1.5606906903641569
4.64,1.5608841640842175
4.645,1.5610771721853045
4.65,1.5612697168648846
4.6549997,1.5614618003094949
4.66,1.5616534246947984
4.665,1.5618445921856385
4.67,1.5620353049360927
4.675,1.5622255650895251
4.68,1.5624153747786425
4.685,1.5626047361255444
4.69,1.5627936512417786
4.695,1.5629821222283917
4.7,1.5631701511759832
4.705,1.563357740164757
4.71,1.5635448912645713
4.715,1.563731606534994
4.7200003,1.563917888025351
4.725,1.5641037377747784
4.73,1.564289157812273
4.735,1.5644741501567438
4.74,1.56465871681706
4.745,1.564842859792104
4.75,1.565026581070819
4.755,1.5652098826322596
4.76,1.5653927664456408
4.765,1.5655752344703877
4.77,1.5657572886561826
4.775,1.5659389309430156
4.7799997,1.5661201632612318
4.785,1.5663009875315796
4.79,1.5664814056652587
4.795,1.566661419563968
4.8,1.5668410311199519
4.805,1.5670202422160486
4.81,1.5671990547257362
4.815,1.5673774705131807
4.82,1.56755549143328
4.825,1.567733119331713
4.83,1.5679103560449836
4.835,1.5680872034004665
4.84,1.5682636632164537
4.8450003,1.5684397373021999
4.85,1.568615427457966
4.855,1.5687907354750656
4.86,1.5689656631359086
4.865,1.5691402122140465
4.87,1.5693143844742152
4.875,1.569488181672381
4.88,1.5696616055557815
4.885,1.5698346578629725
4.89,1.5700073403238684
4.895,1.5701796546597866
4.9,1.5703516025834905
4.9049997,1.5705231857992321
4.91,1.5706944060027936
4.915,1.5708652648815307
4.92,1.5710357641144137
4.925,1.5712059053720702
4.93,1.5713756903168263
4.935,1.5715451206027478
4.94,1.5717141978756817
4.945,1.5718829237732967
4.95,1.572051299925125
4.955,1.5722193279526016
4.96,1.5723870094691053
4.965,1.5725543460799993
4.9700003,1.5727213393826707
4.975,1.5728879909665696
4.98,1.5730543024132504
4.985,1.5732202752964093
4.99,1.5733859111819246
4.995,1.5735512116278958
5,1.5737161781846818
5.005,1.5738808123949393
5.01,1.5740451157936621
5.015,1.5742090899082186
5.02,1.5743727362583904
5.025,1.574536056356409
5.03,1.5746990517069954
5.035,1.5748617238073952
5.04,1.5750240741474177
5.045,1.5751861042094726
5.05,1.575347815468606
5.055,1.5755092093925382
5.06,1.5756702874416995
5.065,1.575831051069267
5.07,1.5759915017212005
5.075,1.576151640836279
5.08,1.5763114698461353
5.085,1.5764709901752936
5.09,1.5766302032412025
5.095,1.5767891104542724
5.1,1.5769477132179097
5.105,1.5771060129285512
5.11,1.5772640109757006
5.115,1.5774217087419602
5.12,1.577579107603069
5.125,1.5777362089279332
5.13,1.5778930140786631
5.135,1.5780495244106056
5.14,1.5782057412723782
5.145,1.5783616660059028
5.15,1.5785172999464383
5.155,1.578672644422615
5.16,1.578827700756467
5.165,1.5789824702634647
5.17,1.5791369542525484
5.175,1.5792911540261603
5.18,1.5794450708802767
5.185,1.5795987061044414
5.19,1.5797520609817959
5.195,1.5799051367891133
5.2,1.5800579347968287
5.205,1.5802104562690709
5.21,1.5803627024636948
5.215,1.5805146746323122
5.22,1.580666374020322
5.225,1.5808178018669423
5.23,1.5809689594052412
5.235,1.581119847862167
5.24,1.5812704684585788
5.245,1.5814208224092767
5.25,1.5815709109230325
5.255,1.5817207352026195
5.26,1.5818702964448426
5.265,1.5820195958405674
5.27,1.5821686345747508
5.275,1.5823174138264695
5.28,1.58246593476895
5.285,1.5826141985695978
5.29,1.5827622063900257
5.295,1.5829099593860831
5.3,1.5830574587078854
5.305,1.5832047054998413
5.31,1.5833517009006823
5.315,1.5834984460434907
5.32,1.5836449420557277
5.325,1.5837911900592612
5.33,1.5839371911703939
5.335,1.5840829464998913
5.34,1.584228457153009
5.345,1.5843737242295202
5.35,1.5845187488237436
5.355,1.5846635320245692
5.36,1.584808074915487
5.365,1.5849523785746122
5.37,1.5850964440747146
5.375,1.5852402724832424
5.38,1.5853838648623502
5.385,1.5855272222689247
5.39,1.5856703457546129
5.395,1.5858132363658453
5.4,1.5859558951438641
5.405,1.5860983231247479
